"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"137","Primates","Cheirogaleidae","Cheirogaleus","medius","Cheirogaleus medius",1,196.76,225,0,472.67,195,300,5,2137.88473999999,61.79,1,0.02,0.004776286,365,2.04,1.67518,231.6,14.65,70.5299800000008,221.44,1,413.84,1,4,2,2,60.65,230.42533,125
"138","Primates","Cheirogaleidae","Cheirogaleus","minusculus","Cheirogaleus minusculus",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"139","Primates","Cheirogaleidae","Cheirogaleus","ravus","Cheirogaleus ravus",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"140","Primates","Cheirogaleidae","Cheirogaleus","sibreei","Cheirogaleus sibreei",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"141","Primates","Cercopithecidae","Colobus","angolensis","Colobus angolensis",3,8990.31,564.99,0,1637.9968,2325.93927999999,7289.5055,1,2284.40413999999,173.813510000001,1.072,0.197590000000001,0.493083450000002,634.028859999998,1.01,0.5756,292.356,398.605084999999,108.83909,55.6421699999997,9,1679.98635999999,10.9,2.155,2,1,374.322169999998,1610.57564,125
"142","Primates","Cercopithecidae","Colobus","guereza","Colobus guereza",3,9925.88,625,0,1916.25,3055,10625,2,2557.90701999999,169.02,1,0.17,0.995170000000001,486.66,1,0.629899999999999,294,444.92,107.54195,99.2,7,1929.19,7.6,2.166,2,1,387.79,1532.74,125
"143","Primates","Cercopithecidae","Colobus","polykomos","Colobus polykomos",3,8797.29,625,0,3102.5,2185.59428999999,6778.035,2,2362.54781999999,172.69,1.207,0.14,1.20065345,442.41,1,0.772799999999998,366,489.89,109.85541,23.5,11,1629.84,10.2,2.436,2,1,213.78,1240,125
"144","Primates","Cercopithecidae","Colobus","satanas","Colobus satanas",3,9055.32,629.68,0,1910.92257,2622.97449999999,8417.9965,3,2372.31577999999,192.76,1,0.44,0.897980000000004,668.85552,0.99,0.493000000000002,297.6876,441.275195,110.01448,26.57,9.5,1787.26320999999,15.5,2.195,2,1,459.986199999998,1957.16677,125
"145","Primates","Cercopithecidae","Colobus","vellerosus","Colobus vellerosus",3,7700.18,635,0,1601.08241,2375.00983999998,7396.8215,1.716,2284.40413999999,175.08317,1.069,0.29,0.837920000000002,623.300259999998,1.02,0.56134,305.172,447.501235,110.59551,39.8171999999999,14.52565,1716.02955,16,2.149,2,1.015,376.603529999999,1745.4193,125
"146","Primates","Galagidae","Euoticus","elegantulus","Euoticus elegantulus",1,295.48,300,0,748.840779999997,215.66,261.75,4,2045.08911999999,133.45,1.018,0.066777113657,0.0992314568780001,292.73494,0.99,1.10434,180,36.8159099999999,86.9793200000004,16.47,2.46965,591.937200000001,1,2.623,2,2,104.05536,235.685969999999,125
"147","Primates","Galagidae","Euoticus","pallidus","Euoticus pallidus",2.913,277.37,281.342479999997,0,952.297379999996,611.805320000001,1804.0647,3.632,2567.67497999999,146.335990000001,1.009,0.155884387258,0.223043131538,350.400889999999,1.29099999999999,0.99534,273.726,59.2265800000001,101.08791,38.9127399999999,8.8829,857.650459999995,4.76309999999999,2.25,2,1.962,129.723490000001,363.707629999999,125
"148","Primates","Daubentoniidae","Daubentonia","madagascariensis","Daubentonia madagascariensis",1,2731.37,400,0,1277.5,1355.64083,6928.22365,6,2035.32115999999,166.48,2,0.06,0.11,760.41,1.01,0.42,291.6,121.79,96.3534200000002,39.79,1,834.72,1,2,2,2,197.7,1535,125
"149","Primates","Lemuridae","Hapalemur","alaotrensis","Hapalemur alaotrensis",2.807,1616.83,353.218279999998,0,1336.69609,1019.21227000001,3172.0314,3.535,2455.34343999999,157.49028,1.083,0.225850000000001,0.334927787223,405.55523,1.13688999999999,0.962639999999999,288.8184,95.66921,110.24281,40.83991,15.0408,1340.665345,5.90674999999999,2.163,2,1.883,209.986930000002,665.622899999998,125
"150","Primates","Lemuridae","Hapalemur","aureus","Hapalemur aureus",2,1562.41,305.08,0,947.862969999994,867.651870000001,3523.0893,2,1844.84594,142.5,2,0.21,0.36,365,1.01,0.984499999999999,243.9856,79.63837,98.7627300000004,44.12634,4,955.658119999997,3,2.037,2,1,159.70577,505.343989999998,125
"151","Primates","Lemuridae","Hapalemur","griseus","Hapalemur griseus",2,916,335,0,996.45,631.660270000002,3033.3018,2,1957.17747999999,141.24,3,0.01,0.0047,334.58,1.5,1.01084,205.2,45.2,97.4663500000005,62,4,1003.17,3.1,2.238,2,1,136.29,453.985969999997,125
"152","Primates","Lemuridae","Hapalemur","occidentalis","Hapalemur occidentalis",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"153","Primates","Galagidae","Galago","alleni","Galago alleni",1,266.03,200,0,341.27,452.9278,2524.0944,2,2098.81289999999,133,2,0.18,0.2,365,1.29,1,144,23.93,86.9227000000005,16.47,3.79765,283.18,6,2.444,2,1,112.21216,345.165049999999,125
"154","Primates","Galagidae","Galago","cameronensis","Galago cameronensis",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"155","Primates","Galagidae","Galago","demidoff","Galago demidoff",1,66.04,120,0,359.52,63.2,63.8,4,2362.54781999999,111,1.13,0.01,0.01,365,1.29,1.5,168,9.89,69.5074600000008,57.57,5.54486666666667,345.24,5.5,3.8,2,2,43.47,198.77475,125
"156","Primates","Galagidae","Galago","gabonensis","Galago gabonensis",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"157","Primates","Galagidae","Galago","gallarum","Galago gallarum",2.881,250,277.698909999997,0,904.223069999996,490.347360000001,1456.8146,3.699,2567.67497999999,146.517790000001,1.008,0.147322725296,0.193881355984,347.697479999999,1.29573999999999,0.99584,272.7588,54.8264400000001,99.4486100000003,39.154,8.897,750.099339999997,4.81749999999999,2.263,2,1.978,121.473710000001,342.339919999999,125
"158","Primates","Galagidae","Galago","granti","Galago granti",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"159","Primates","Galagidae","Galago","matschiei","Galago matschiei",1.196,211.61,160,0,769.010179999997,193.030440000001,480.7653,3.571,2045.08911999999,139.47086,1.014,0.0330864866000002,0.0286115007769999,269.3789,0.99,1.141,179.384,31.79095,82.5911900000006,83.9472300000002,1.96596666666667,578.267405000001,1,2.346,2,1.974,97.3191100000005,185.73141,125
"160","Primates","Galagidae","Galago","moholi","Galago moholi",1.1,191.96,175.4569,0,259.15,175.874240000001,387.57515,2,1957.17747999999,122.29,1.21,0.04,0.0500091639710002,182.5,1.6,1.724,198,11.73,74.2365300000007,172.04,2.52501666666667,420.91,1,3.634,2,1,90.46,95,125
"161","Primates","Galagidae","Galago","nyasae","Galago nyasae",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"162","Primates","Galagidae","Galago","orinus","Galago orinus",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"163","Primates","Galagidae","Galago","rondoensis","Galago rondoensis",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"164","Primates","Galagidae","Galago","senegalensis","Galago senegalensis",1,215.2,160,0,511,167.6,223.25,3,2137.88473999999,126.98,1.038,0.08,0.11,219,1.5,2,204,11.5,76.4496900000006,89.77,3.02506666666667,330.37,3.5,3.628,2,2,93.93,122.47,125
"165","Primates","Hominidae","Gorilla","beringei","Gorilla beringei",3,149325.19,790.949869999995,0,1955.03640000001,4036.59450999999,12909.819,3.612,3334.45983999999,191.265790000001,1.809,9.93607999999999,11.71341,825.110780000005,1.01932999999999,0.56696,481.589880000001,795.857210000006,110.3839,16.56622,50.7217500000002,2259.10311000001,37.8595500000001,2.49,1.712,1.613,625.703209999998,4270.76044999997,125
"166","Primates","Hominidae","Gorilla","gorilla","Gorilla gorilla",3,112588.99,1594.44,0,3650,5654.81011000001,19530.4415,3,5248.98,257,1,4.03,10.6095199999999,1430.8,1.05,0.506960000000003,648,2095.89,111.26701,0.59,10,3353.12,6,2.392,1,2,920.35,18967.67,125
"167","Primates","Hylobatidae","Hylobates","agilis","Hylobates agilis",3,5829.08,544,0,1799.10425,2593.10372999999,7913.606,4,2655.58661999999,177.8115,1.435,0.19,0.27,678.4744,1.02,0.530300000000001,528,357.502379999999,111.43019,11.73,14.9166,1954.04178999999,4.2,2.263,2,2,409.335689999999,1502.04756000001,125
"168","Primates","Hylobatidae","Hylobates","albibarbis","Hylobates albibarbis",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"169","Primates","Hylobatidae","Hylobates","klossii","Hylobates klossii",3,5822.29,512.79,0,2094.09355,2425.55021999999,7487.403,3,2440.69149999999,207.59,1,0.14,0.21,779.42364,1.01,0.42,343.7784,353.203590000001,111.63358,16.62,12.5685,1908.60347999999,3,2.119,2,2,409.43425,1531.51138000001,125
"170","Primates","Hylobatidae","Hylobates","lar","Hylobates lar",3,5578.61,545,0,3398.15,3260.80133999999,10702.64,4,3212.36033999999,212.91,1.464,0.32,0.46,983.67,1.01,0.529620000000002,480,398.86,111.2972,6.6,22.14705,3852.57,3.2,2.246,1.959,2,725.86,1025.02,125
"171","Primates","Hylobatidae","Hylobates","moloch","Hylobates moloch",3,5860.81,675.6,0,2559.76192,3025.07786999999,10407.3205,4,3007.23317999999,241.2,1.286,0.12,0.17,730,1,0.42,449.870160000001,543.7884,110.16562,6.18,24.214,2515.86769000001,2.15,2.243,1.976,2,608.5027,2823.39037000001,125
"172","Primates","Hylobatidae","Hylobates","muelleri","Hylobates muelleri",3,5909.81,545,0,2305.34529,2698.41119999999,8203.3388,4,3051.18899999999,206.7,1.14,0.26,0.38,1095,1.02,0.460680000000003,451.74552,389.649659999999,111.2972,10.2,14.48985,2404.51911000001,3.2,2.253,1.996,2,615.081049999999,1585.30759000001,125
"173","Primates","Hylobatidae","Hylobates","pileatus","Hylobates pileatus",3,5542.37,542.49,0,2333.23161,2701.78811999999,8263.8155,5,2860.71377999999,200.16,1,0.23,0.33,839.646950000002,1,0.472260000000004,432,371.129279999999,105.89787,23.7,4,2454.24,3.25,2.261,2,2,635.13,1568.26033000001,125
"174","Primates","Indriidae","Indri","indri","Indri indri",3,8565.48,734.99,0,1973.67704,2683.26345999999,8159.405,4,2255.10025999999,136.5,1,0.12,0.17,912.5,1.01,0.42,325.67144,384.236469999999,106.02458,10.62,3.5,1605.69,3.1,2,2,1,331.34,1855.05534,125
"175","Primates","Cercopithecidae","Miopithecus","talapoin","Miopithecus talapoin",3,1248.86,354.99,0,1598.7,1559.61561000001,4881.00215,3,2474.87935999999,164.38,1,0.8,1.2,365,1.01,0.898679999999999,370.8,179.04,109.98894,42.07,66.5,1733.36,91.2,2.344,2,2,178.98,416.46,125
"176","Primates","Cheirogaleidae","Mirza","coquereli","Mirza coquereli",1,326.5,231.84,0,532.9,202.01369,230.843349999999,4,2137.88473999999,88.58,1,0.03,0.04,365,1.71,1.56392,183.6,12.92,76.7893400000007,107.17,4.5,343.74,1,4,2,2,136,217.60656,125
"177","Primates","Lemuridae","Lemur","catta","Lemur catta",2,2626.48,425,0,866.87,994.10057,4279.1615,4,2455.34343999999,134.74,2,0.05,0.14,468.41,1.18,1,360,75.8,103.36687,215,15,831.62,16.45,2.387,2,2,126.51,763.399509999998,125
"178","Primates","Cebidae","Leontopithecus","caissara","Leontopithecus caissara",3,604.01,271.962519999998,0,893.401169999994,417.635380000002,1038.1712,3.604,2313.70801999999,150.894710000001,1,0.140115059827,0.148877819756,343.697479999999,1.26942999999999,0.9792,269.537200000001,57.57032,98.8415500000003,25.7549299999999,7.5474,759.187509999997,1,2.12,2,1.936,127.430175000001,344.546159999999,125
"179","Primates","Cebidae","Leontopithecus","chrysomelas","Leontopithecus chrysomelas",3,572.8,262.930519999997,0,899.838189999994,595.608520000001,1685.29905,3.482,2567.67497999999,149.284520000001,1,0.24,0.298755039047001,333.162039999999,2.04,0.98618,268.1824,56.68315,102.61833,8.76,9.45545,792.097439999995,6.7,2.485,2,1.978,117.625600000001,326.928769999999,125
"180","Primates","Cebidae","Leontopithecus","chrysopygus","Leontopithecus chrysopygus",3,656.12,331.798439999997,0,1389.04358,1030.98115000001,3136.38715,4,2567.67497999999,158.5657,1,0.83,1.17,396.78125,1.07319999999999,0.955639999999999,305.5372,147.64897,110.43565,25.3655,18.9527,1391.765995,3.6,2.296,2,2,212.523710000001,803.135459999998,125
"181","Primates","Cebidae","Leontopithecus","rosalia","Leontopithecus rosalia",3,592.52,260.22,0,868.7,651.090440000001,2126.7802,3,2455.34343999999,134,1,0.26,0.37,182.5,1.94,1.14184,297.6,51.89,107,4.07,12.9046,890.34,4.5,2,2,2,75.69,165,125
"182","Primates","Lepilemuridae","Lepilemur","ankaranensis","Lepilemur ankaranensis",2.999,8186.43176,538.94595,0,1642.33524,2190.08301999999,6223.9195,2.625,2465.11139999999,171.778090000001,1.062,0.17193,0.355160000000001,541.60523,1.03221999999999,0.731679999999998,299.6256,358.512059999999,109.53363,25.32852,9.46185000000004,1600.34695999999,9.43234999999997,2.211,2,1.211,316.593039999998,1341.88385,125
"183","Primates","Lepilemuridae","Lepilemur","dorsalis","Lepilemur dorsalis",1,503.85,255,0,796.710789999994,297.02019,990.32165,3,1839.96196,139.52101,1,0.01975876956,0.0261419941500002,335.83485,1.01,1.0045,185.4018,44.61926,89.1140600000006,190.155320000001,1.70575,604.517960000003,1,2,2,1,113.870190000001,356.684379999998,125
"184","Primates","Lepilemuridae","Lepilemur","edwardsi","Lepilemur edwardsi",1,821.58,262.025013333332,0,806.714739999993,324.569550000001,1010.84105,5,2025.55319999999,141.56143,1,0.008338038,0.009527378,336.17355,1.07697999999999,0.99106,201.911,48.10136,87.5667400000005,70.98,1,623.713810000002,1,2,2,2,121.999650000001,397.359299999997,125
"185","Primates","Lepilemuridae","Lepilemur","leucopus","Lepilemur leucopus",1,599.99,242.116213333333,0,719.493139999994,317.16702,1120.07655,2,365,135.92,1,0.001998666,0.002141759,333.02916,1.01,1,103,38.82777,86.2248200000006,504.99,1,620.76,1,2,2,1,121.66,363.697279999998,125
"186","Primates","Lepilemuridae","Lepilemur","microdon","Lepilemur microdon",1,952.33,324.99,0,869.411899999993,493.140050000003,1347.78405,4,2025.55319999999,156.01333,1,0.069060920572,0.086155606517,375.89338,1.04273999999999,0.966339999999999,261.077600000001,73.2254200000004,94.9040900000005,36.05,1,764.615009999997,1,2,2,2,144.432356666667,459.723689999997,125
"187","Primates","Lepilemuridae","Lepilemur","mustelinus","Lepilemur mustelinus",1,669.03,208.809979999999,0,677.07,225,693,3,1717.86246,133.45,1,0.002734203,0.003872983,307.74874,1,1,144,27,85.4408200000005,255.1,1.6792,663.81,1,2,2,1,76.21,297.697749999999,125
"188","Primates","Lepilemuridae","Lepilemur","ruficaudatus","Lepilemur ruficaudatus",1,763.36,261.535313333333,0,594.95,340.88762,1170.0502,2,1629.95082,135.92,1,0.0226010759050001,0.0278269815500003,340.10712,1.02,1.012,193.405,48.48388,89.1393300000005,260,1.79815,584.412770000003,1,2,2,1,119.32,376.453829999997,125
"189","Primates","Lepilemuridae","Lepilemur","septentrionalis","Lepilemur septentrionalis",1,755.77,280,0,691.959909999997,324.44759,1077.63315,3,1839.96196,134.99,1,0.007059681,0.01,331.39369,1,1,167.546,44.95998,86.7190600000006,154.26,1.88,377.57,1,2,2,1,120.97,378.786649999997,125
"190","Primates","Cercopithecidae","Lophocebus","albigena","Lophocebus albigena",3,7418.71,521.55,0,1474.6,2279.00019999999,6738.0864,3,2782.57009999999,182.64,1,1.98,4.1,770.15,1.01,0.645239999999999,392.4,498.58,111.86602,14.86,17,2525.48,16,2.541,2,2,211.71,2170,125
"191","Primates","Cercopithecidae","Lophocebus","aterrimus","Lophocebus aterrimus",3,6510.37,510,0,1576.71724,2168.87914999999,6645.475,2.083,2284.40413999999,169.74704,1.077,0.34,0.57,657.125449999999,1.01752999999999,0.626999999999999,321.6,366.989139999998,110.67644,23.99887,17.3,1695.89886999999,17.5,2.097,2,1.123,363.160319999998,1341.90167,125
