"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"1077","Rodentia","Cricetidae","Neacomys","paracou","Neacomys paracou",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1078","Rodentia","Cricetidae","Neacomys","pictus","Neacomys pictus",1,97.2888900000002,147.55901,14.65736,153.87363,104.17466,114.56037,3,65.3396300000001,29.5356200000001,1,0.00562485475999999,0.0063987018829,62.0854500000001,3.09454999999999,2.58669,49.0963,5.21521999999998,43.6845899999999,385.94699,7.1181,158.70329,1.0465,5.352,1,2,26.5104000000001,34.7239400000002,119.87918
"1079","Rodentia","Cricetidae","Neacomys","spinosus","Neacomys spinosus",1,19,90.4374700000005,17.9927099999999,139.01923,49.1159700000002,33.02614,3,52.62736,29.0694800000001,1,0.00753819808799996,0.00761588405799999,36.30716,3.5077,3.89325,59.1495900000001,2.17091999999999,34.4543500000001,948.460559999997,10.76983,80.7664699999998,1,4.506,1,2,26.58874,13.03027,71.1687600000003
"1080","Rodentia","Cricetidae","Neacomys","tenuipes","Neacomys tenuipes",1,19,91.20715,15.17054,112.31023,49.0195900000003,30.06721,4,53.6259999999998,25.20292,1,0.00641230730269999,0.00701081977579999,33.8712599999999,3.94,6.1,49.15136,2.197,34.3610000000001,273.07,12.73597,31.19,1,5.474,1,2,25.21231,12.20016,74.6165900000003
"1081","Rodentia","Cricetidae","Necromys","amoenus","Necromys amoenus",1.037,27.09,98.8318700000001,16.97983,133.247860000001,52.8032700000003,36.64203,3.161,56.4607599999998,27.9921200000002,1.088,0.00699912124639996,0.00717725001069999,34.94641,4.01555,4.34274,58.4621000000002,2.76289999999999,35.0559300000001,1789.26,10.14806,80.4221299999997,1.34525,4.979,1.184,2.01,27.9155200000001,14.58596,78.2599500000003
"1082","Rodentia","Cricetidae","Necromys","benefactus","Necromys benefactus",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1083","Rodentia","Cricetidae","Necromys","lactens","Necromys lactens",1.002,32.9,103.33504,18.5122099999999,148.58442,62.5928300000004,45.57547,3.104,91.3342499999998,32.3492700000004,1.156,0.00938971247619995,0.00908934208889997,37.77149,3.01695000000001,3.44616,62.3823600000003,3.10734999999999,37.5150400000001,1292.91270000001,6.60127000000001,80.6610099999997,1.09975,4.064,1.103,2.078,29.9394800000001,17.27165,82.9342300000001
"1084","Rodentia","Cricetidae","Necromys","lasiurus","Necromys lasiurus",3,39.93,144.99,17.47525,136.87,89.4698099999999,72.7794600000001,2,89.9682900000003,21.97,1,0.0051562818948,0.00580165896499999,45.5748300000001,4.5,4.61233,61.9248900000001,3.57,41.7187399999999,4578.45421000001,21.14515,39.06,3.85063,8.838,1,2,23.9465600000001,22.8178800000001,115.14894
"1085","Rodentia","Cricetidae","Necromys","lenguarum","Necromys lenguarum",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1086","Rodentia","Cricetidae","Necromys","obscurus","Necromys obscurus",3,40.69,110.65741,19.23054,195.11099,78.0623200000002,55.2902200000002,3,68.3116399999999,26.57047,3,0.00707581650039997,0.00780771006439996,81.5132000000001,4.86,1.41676,60.4636999999999,2.88556,35.62513,1049.00775,8.72826,223.231729999999,1.72825,6.868,1,2,28.2430200000001,20.8405300000001,88.8908000000001
"1087","Rodentia","Cricetidae","Nelsonia","goldmani","Nelsonia goldmani",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1088","Rodentia","Cricetidae","Nelsonia","neotomodon","Nelsonia neotomodon",1.849,80,137.82951,17.65647,121.83156,90.3293599999997,92.0533199999998,2.31,55.89974,29.62525,1.091,0.0043054112794,0.00576513591329999,48.8343100000001,3.13727999999999,5.67018999999999,64.5813200000002,4.47753999999999,44.47086,3164.54931000001,19.34447,94.37488,2.51975,5.321,1.025,1.427,26.5710600000001,29.4142600000001,114.78697
"1089","Rodentia","Cricetidae","Neodon","forresti","Neodon forresti",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1090","Rodentia","Cricetidae","Neodon","irene","Neodon irene",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1091","Rodentia","Cricetidae","Neodon","juldaschi","Neodon juldaschi",1.29,124.86508,171.07714,13.21686,144.12645,134.05534,131.9629,3.842,81.01636,30.8446300000001,1.894,0.00723198078999999,0.00737925670049998,26.6,3.52,2.50987,46.70104,5.65059999999997,43.6857599999998,402.977129999999,3.75538,120.312440000001,1.27425,6.15,1.411,1.939,29.3609200000002,34.7710600000001,134.262610000001
"1092","Rodentia","Cricetidae","Neodon","sikimensis","Neodon sikimensis",1.081,196.521700000001,192.92352,12.64661,231.03466,162.02454,217.274230000001,3.53,121.504830000001,44.5652799999999,1.543,0.00714383268019999,0.0108376809832999,103.22648,2.25,2.14816,49.5575899999998,15.90476,63.5980799999999,255.172300000001,4.39511999999999,200.28254,1.07765,4.572,1.89,1.486,35.3096400000001,87.0817199999999,157.572550000001
"1093","Rodentia","Cricetidae","Neofiber","alleni","Neofiber alleni",1,265.38,199.49,15,145.68902,216.8,258.1,3,91.9955500000003,28.26,2,3.79558e-05,4.53855e-05,66.2356300000001,2.33,4.5,61.6286400000001,9.33,59.0100899999997,14515.71,27.71236,95.8,1,5.742,1,1,20.92,93.5523700000002,144.913800000001
"1094","Rodentia","Cricetidae","Neotoma","albigula","Neotoma albigula",1,208.18,175.47,14.7,171.64464,134.5,183,2,119.75117,37,1,0.000197477,0.000279725,49,2.14,2,92.4,11.21,51.9510199999998,610.11,8.57864,94.14,1,5.565,1,1,33.5,103.3,146.51691
"1095","Rodentia","Cricetidae","Neotoma","angustapalata","Neotoma angustapalata",1.24,198,182.54281,12.56088,138.45314,163.50227,195.631340000002,2.705,72.09212,40.5062699999999,1.138,0.00623350523520004,0.0064055060303,58.0521400000001,2.45094000000001,3.45882,50.4238800000001,11.0608,52.3330899999997,654.398849999999,6.82675,113.837480000001,1.0875,5.288,1.076,1.041,25.5125900000001,63.9483100000004,146.810530000001
"1096","Rodentia","Cricetidae","Neotoma","anthonyi","Neotoma anthonyi",1.22,195.4,179.65,13.60662,135.48898,170.30274,190.486980000001,3.117,68.65863,34.9334099999999,1.662,0.00538850084660001,0.00667335033010001,57.6581600000001,3.14973999999998,2.69931,47.1872000000002,7.40433000000004,49.8406399999997,678.354590000002,5.39685,120.629690000001,1.0255,5.666,1.102,1.267,26.2963700000001,55.5836500000002,145.92699
"1097","Rodentia","Cricetidae","Neotoma","bryanti","Neotoma bryanti",1.109,182,209,12.96627,214.12898,163.68219,218.269380000002,3.954,112.15082,40.2964899999999,1.44,0.00741159574799999,0.00754361614609996,81.3004700000002,2.63166,2.39408,46.9281899999998,14.38607,60.8568099999998,230.92,4.62203999999999,178.557640000001,1.064,5.09,1.854,1.758,33.7605600000002,68.6519800000003,156.202250000001
"1098","Rodentia","Cricetidae","Neotoma","bunkeri","Neotoma bunkeri",1.155,375,216.08312,13.04785,244.73226,182.95599,305.82235,3.815,116.504470000001,45.9671399999998,1.354,0.00723109083629998,0.00665393506959997,99.7604,2.5304,2.08014,42.2387899999999,20.4903800000001,68.76053,283.411380000001,6.45171999999999,194.97335,1.1045,5.16,1.756,1.43,36.61508,92.6974399999998,164.759050000001
"1099","Rodentia","Cricetidae","Neotoma","chrysomelas","Neotoma chrysomelas",1.122,413.224009999999,241.492339999999,8.35937,267.60321,260.534779999999,463.19235,1.981,236.603479999999,61.0510700000001,1.626,0.0156083761920999,0.0262104883928001,126.91095,0.97,2.37159,51.2272899999998,39.37519,82.2803499999999,575.324610000002,26.99776,194.448279999999,1.10215,4.195,1.804,1.437,37.89495,168.267349999998,197.020420000001
"1100","Rodentia","Cricetidae","Neotoma","cinerea","Neotoma cinerea",1,285.89,208.96,14.5,266.06049,168.59,205.1,3,185.691909999999,29.69,1.696,0.03,0.04,30,3.45,1.5,73.6234,14.4,62.2294499999998,1405.90511,25.15521,525,4,7.671,1.26,1,26.35,93.36,139.35456
"1101","Rodentia","Cricetidae","Neotoma","devia","Neotoma devia",1.24,200,183.19328,12.59682,139.51237,164.79294,204.004530000002,2.789,72.72396,40.6838699999999,1.254,0.00569326323310003,0.0063782910718,58.4663300000002,2.46104000000001,3.37713,50.1610800000001,10.98684,52.1056099999997,755.642589999998,6.58164,118.182610000001,1.0705,5.309,1.092,1.041,25.3981400000001,64.0492800000004,148.105900000001
"1102","Rodentia","Cricetidae","Neotoma","floridana","Neotoma floridana",1,249.16,212.67,17,210.7078,162.40829,229.345750000001,3,119.00061,34.84,1.421,0.001763588,0.001944402,83,3.11,2.5,36,14.04,66,273.98,7.65087,175.38,1,5.393,1.477,1,37.31,45.9,148.635160000001
"1103","Rodentia","Cricetidae","Neotoma","fuscipes","Neotoma fuscipes",1.52,213.26,207.38,14,173.91876,148.54,186.85,2.874,74.53024,33.21,1.591,0.001759369,0.001857575,83.3413600000002,2.79,1.75,46.8529200000001,13.15,53.1608899999997,1700,6.62477,176.22464,1,5.819,1.071,1.197,27.49,71.3040400000003,146.771290000001
"1104","Rodentia","Cricetidae","Neotoma","goldmani","Neotoma goldmani",1.123,198,144.96,11.99483,195.7096,141.83103,184.807960000001,3.04,112.5974,43.5370199999999,1.232,0.00714371814459999,0.0105143188881999,92.3910900000002,1.29,2.53992,52.9445899999997,14.02579,60.9059899999998,377.54514,6.05127999999999,153.40688,1.11415,4.287,1.812,1.644,30.8900100000001,61.6509000000002,143.794720000001
"1105","Rodentia","Cricetidae","Neotoma","lepida","Neotoma lepida",1,143.88,163.73,13.05,129.82308,90.69,119.2,1,88.5408499999999,32.99,2,0.001105651,0.001406926,60,2.7,3.5,46.7782599999999,9.36,46.0117299999998,674.58,8.26544,94.59,1.186,4.905,2,1,33.24,34.94,140.20704
"1106","Rodentia","Cricetidae","Neotoma","leucodon","Neotoma leucodon",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1107","Rodentia","Cricetidae","Neotoma","macrotis","Neotoma macrotis",1.17,225.74,183.056269999999,13.13493,142.37394,164.11286,212.504550000002,2.797,76.7,40.7474099999999,1.154,0.00653462352840001,0.0063416551288,59.8327000000001,2.44643000000001,3.33149,50.40268,12.00169,52.1764099999998,622.318529999999,6.70620999999999,124.586860000001,1.077,5.077,1.204,1.214,25.9514500000001,64.1791300000004,152.125310000001
"1108","Rodentia","Cricetidae","Neotoma","magister","Neotoma magister",1.463,447,212.10814,20,221.08145,188.86176,295.5361,3.151,92.0057600000001,33.43,1.476,0.00738361974339998,0.0110318080039999,91.08975,2,2.38133,62.7162,15,66.98305,877.09751,7.63106,173.00764,1.09275,4.566,1.188,1.505,25.8,73.8025200000001,150.592650000001
"1109","Rodentia","Cricetidae","Neotoma","martinensis","Neotoma martinensis",1.156,240.16,184.15,13.62071,146.13734,167.94943,225.649500000002,3.336,78.0742,38.4910299999998,1.425,0.0056062820824,0.0061089120481,64.0010600000001,2.77867999999999,2.66962,47.30009,11.21042,51.7753899999998,605.73902,6.00080999999999,131.349120000002,1.0605,5.237,1.123,1.138,27.1536300000001,64.2371700000004,150.945500000001
"1110","Rodentia","Cricetidae","Neotoma","mexicana","Neotoma mexicana",1,203,184.13,12.952,153.81375,164.91761,207.496450000002,5,88.87697,33.21,1.761,0.006406852253,0.00721597768729998,62.0024400000001,2.59,2,47.3796,10.4,51.0196599999998,132.62,3.89610999999999,59.82,1.05975,5.732,1.449,1,28.2362700000001,70.4613100000003,151.010020000001
"1111","Rodentia","Muridae","Pelomys","campanae","Pelomys campanae",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1112","Rodentia","Muridae","Pelomys","fallax","Pelomys fallax",1.467,120.46,155.985,15.66121,132.15558,118.36858,119.59388,2.992,61.51373,25.9777400000001,1.799,0.0057290767153,0.0071984030911,58.3811700000001,4,2.69307,52.36956,4.87728999999996,44.0930099999998,983.2,5.47599,96.5291300000006,1.11625,6.516,1.121,1.628,26.3595900000001,32.8279700000001,128.00816
"1113","Rodentia","Muridae","Pelomys","hopkinsi","Pelomys hopkinsi",1.104,192.25476,180.91266,13.83686,171.85436,162.24427,198.764150000001,3.94,95.5204400000001,34.9862299999999,1.688,0.00699150672469998,0.00724674010669997,68.3255800000002,3.83358999999996,2.01899,46.9096999999999,7.85598999999997,49.0365799999998,198.247780000001,2.82676999999999,163.991070000001,1.032,6.414,1.718,1.788,31.0123700000002,65.6783900000004,149.216640000001
"1114","Rodentia","Muridae","Pelomys","isseli","Pelomys isseli",1.055,59.99,117.76503,19.10967,137.0041,80.4481599999999,67.1631900000002,2.766,54.4880299999999,30.4750400000001,1.013,0.00698057582,0.007137579186,39.40745,2.77206000000001,4.29239,61.0000000000003,4.03268,40.76218,970.239629999998,7.77619,84.8439200000002,1.09725,4.029,1.047,1.942,26.7322400000001,20.7713300000001,91.38203
"1115","Rodentia","Muridae","Pelomys","minor","Pelomys minor",1.002,49.99,106.42154,14.58394,155.34433,77.3936500000001,66.4413300000001,3.886,125.62682,31.8638600000002,1.465,0.00994977227599994,0.00968968773589994,46.60868,2.5,3.07979,49.8135499999999,4.09977999999998,39.12895,364.190070000001,5.10928000000001,103.559800000001,1.26675,4.69,1.944,2.057,29.8012900000002,20.1791800000001,93.5446600000004
