"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"130","Primates","Cebidae","Cebus","libidinosus","Cebus libidinosus",2.99993650793651,3716.36921232002,473.468789357813,0,1613.40966026134,1725.22080843178,4619.52611809869,3.05759242626109,2504.18324,166.245331020541,1.18693554000312,0.400286276917983,0.700335328711034,522.035348741732,1.01635979679166,0.761773711375072,326.645815079147,307.092926364178,102.291861071429,23.9345108339069,15.2143314030295,1542.66366216871,14.0985716663634,2.2059879143775,1.99860904280904,1.63945653166002,284.67347783005,1302.98865807524,125
"131","Primates","Cebidae","Cebus","nigritus","Cebus nigritus",2.99541748760384,6840.0868499549,435,0,1878.6801982569,2501.66854155587,6992.49327566177,4,2640.93468,183.158387000806,2,1.47,2.28794013950262,673.056997272937,1,0.641756924533688,528,421.297601288342,100.640188738095,17.6707838169226,23.0966628240754,2134.73,9.1,2.49225830944941,2,2,486.550439510383,2027.82956796823,125
"132","Primates","Cebidae","Cebus","olivaceus","Cebus olivaceus",3,2787.64,404.1,0,2190,2352.70399210851,6648.5179373088,4,2704.42642,179.485311864609,2,1.7,2.57,792.05,1.01,0.646074683108447,492,394.011783118734,100.544163738095,24.79,24.8736981394539,2525.48,11.45,2.46862684508045,2,2,725.86,1970.31653624946,125
"133","Primates","Cebidae","Cebus","xanthosternos","Cebus xanthosternos",3,4885.48286531964,496.481662497021,0,1628.35994099234,1864.08966659037,4922.69318567407,3.18558389549843,2504.18324,168.586181022568,1.21186852605421,0.277993706390285,0.532626810182707,541.298116545255,1.02058778786585,0.739247751057611,344.802933746785,324.509473627224,102.127041071429,23.2618681554805,14.7085675410412,1587.19654770466,11.3467409927729,2.2340504143775,1.99960904280904,1.63904161918502,296.105972284671,1347.11677460922,125
"134","Primates","Cheirogaleidae","Cheirogaleus","adipicaudatus","Cheirogaleus adipicaudatus",2.95912974976343,3008.71307051513,414.491311449844,0,1512.5529228214,1150.78738497149,3227.55901854814,3.48154668535164,2528.60314,156.193238537904,1.12386778481697,0.284328064019175,0.514757422818493,457.404165739539,1.0733273027588,0.864685955402287,290.683516658026,173.098627376565,101.921788571429,32.3255176290744,13.8534771707905,1406.35914085242,8.05215897967092,2.29464929878773,1.99887142857143,1.73716602860321,204.363721362638,1018.0535573095,125
"135","Primates","Cheirogaleidae","Cheirogaleus","crossleyi","Cheirogaleus crossleyi",2.95912974976343,3008.71307051513,414.491311449844,0,1512.5529228214,1150.78738497149,3227.55901854814,3.48154668535164,2528.60314,156.193238537904,1.12386778481697,0.284328064019175,0.514757422818493,457.404165739539,1.0733273027588,0.864685955402287,290.683516658026,173.098627376565,101.921788571429,32.3255176290744,13.8534771707905,1406.35914085242,8.05215897967092,2.29464929878773,1.99887142857143,1.73716602860321,204.363721362638,1018.0535573095,125
"136","Primates","Cheirogaleidae","Cheirogaleus","major","Cheirogaleus major",1,446.02,225,0,566.446679426756,292.943845761846,602.247789716946,5,2303.94006,70,1,0.02,0.04,309.624106776018,2.26,1.329019712979,180,18.08,76.69,67.99,1,420.91,1,4,2,2,47.14,401.387499399606,125
"137","Primates","Cheirogaleidae","Cheirogaleus","medius","Cheirogaleus medius",1,196.76,225,0,472.67,195,300,5,2303.94006,61.79,1,0.02,0.004776286,365,2.04,1.40665082498301,231.6,14.65,75.8752472380957,221.44,1,413.84,1,4,2,2,60.65,433.037064526292,125
"138","Primates","Cheirogaleidae","Cheirogaleus","minusculus","Cheirogaleus minusculus",2.95912974976343,3008.71307051513,414.491311449844,0,1512.5529228214,1150.78738497149,3227.55901854814,3.48154668535164,2528.60314,156.193238537904,1.12386778481697,0.284328064019175,0.514757422818493,457.404165739539,1.0733273027588,0.864685955402287,290.683516658026,173.098627376565,101.921788571429,32.3255176290744,13.8534771707905,1406.35914085242,8.05215897967092,2.29464929878773,1.99887142857143,1.73716602860321,204.363721362638,1018.0535573095,125
"139","Primates","Cheirogaleidae","Cheirogaleus","ravus","Cheirogaleus ravus",2.95912974976343,3008.71307051513,414.491311449844,0,1512.5529228214,1150.78738497149,3227.55901854814,3.48154668535164,2528.60314,156.193238537904,1.12386778481697,0.284328064019175,0.514757422818493,457.404165739539,1.0733273027588,0.864685955402287,290.683516658026,173.098627376565,101.921788571429,32.3255176290744,13.8534771707905,1406.35914085242,8.05215897967092,2.29464929878773,1.99887142857143,1.73716602860321,204.363721362638,1018.0535573095,125
"140","Primates","Cheirogaleidae","Cheirogaleus","sibreei","Cheirogaleus sibreei",2.95912974976343,3008.71307051513,414.491311449844,0,1512.5529228214,1150.78738497149,3227.55901854814,3.48154668535164,2528.60314,156.193238537904,1.12386778481697,0.284328064019175,0.514757422818493,457.404165739539,1.0733273027588,0.864685955402287,290.683516658026,173.098627376565,101.921788571429,32.3255176290744,13.8534771707905,1406.35914085242,8.05215897967092,2.29464929878773,1.99887142857143,1.73716602860321,204.363721362638,1018.0535573095,125
"141","Primates","Cercopithecidae","Colobus","angolensis","Colobus angolensis",3,8990.31,564.99,0,1782.31968261158,2147.23234621763,5954.75768494728,1,2352.77986,178.820759467233,1.10709984034864,0.360556870447412,0.759524084137861,624.743206912312,1.01,0.613353501965029,311.805901907336,412.446125558605,101.696903738095,35.3024432618926,9,1751.33496423364,10.9,2.24303159594104,1.99984375,1,401.61986724902,1781.49398060939,125
"142","Primates","Cercopithecidae","Colobus","guereza","Colobus guereza",3,9925.88,625,0,1916.25,3055,10625,2,2474.87936,169.02,1,0.17,2.34936262537096,486.66,1,0.697870033683482,294,444.92,100.216881904762,99.2,7,1929.19,7.6,2.32850343937538,2,1,387.79,1532.74,125
"143","Primates","Cercopithecidae","Colobus","polykomos","Colobus polykomos",3,8797.29,625,0,3102.5,2012.9802879908,5736.96897227094,2,2445.57548,172.69,1.20110512736673,0.14,1.3707628946089,442.41,1,0.759399142842297,366,489.89,101.474009738095,23.5,11,1629.84,10.2,2.3807348119244,1.99779558076332,1,213.78,1240,125
"144","Primates","Cercopithecidae","Colobus","satanas","Colobus satanas",3,9055.32,629.68,0,1878.7281544932,2242.8761579616,6368.32908928079,3,2421.15558,192.76,1,0.44,1.31387889635994,643.481120344612,0.99,0.603241843593989,326.937477276204,429.219026923438,101.557153738095,26.57,9.5,1809.96077641771,15.5,2.33442269071228,2,1,425.802139324563,1885.59137118688,125
